Id,SalePrice
2736,129498.41585214669
2737,104351.92090110737
2738,119658.99672086886
2739,160420.19845893653
2740,147390.58663557842
2741,113990.18409404415
2742,176230.2245604489
2743,140543.7878785804
2744,161824.6333782822
2745,150600.6048894974
2746,114426.85606216174
2747,167800.64986414067
2748,112595.65853327978
2749,137779.77455780655
2750,109274.66250333027
2751,128854.5242903484
2752,235627.0950759421
2753,178387.34124093223
2754,224332.61725919135
2755,132322.97941138782
2756,58824.6512788235
2757,54708.654278056114
2758,71347.13854802249
2759,159405.8592033151
2760,102668.27398638427
2761,133645.72922292352
2762,129209.02057332709
2763,225081.0633832866
2764,197776.74170234497
2765,285163.77048826544
2766,101051.14195423713
2767,54694.64837571839
2768,101598.87979156408
2769,115812.06884298474
2770,171793.22675497993
2771,88671.34140006173
2772,90414.65781574696
2773,139254.57359884703
2774,130919.02200901671
2775,103105.86203321302
2776,147007.6806220708
2777,161643.897385892
2778,132565.985106966
2779,79789.58217531338
2780,102903.4401453312
2781,84048.7390628166
2782,79447.6380907559
2783,80086.01352874644
2784,91901.42549076979
2785,113133.65657857619
2786,38038.79397808807
2787,108652.90908268513
2788,36970.56870773586
2789,172998.46717899875
2790,103733.46308395709
2791,97396.49072186975
2792,40265.29886610911
2793,169172.8702994741
2794,58365.06464435498
2795,106102.4353303574
2796,76020.88625024795
2797,190777.06704306207
2798,126803.16948469938
2799,102548.50605697604
2800,69886.66841991944
2801,106886.4948356594
2802,125559.89936148771
2803,144394.1378933685
2804,146973.04486960243
2805,105586.52641688194
2806,63513.072648037574
2807,165680.12050375482
2808,149819.26933822152
2809,107743.25592131866
2810,117833.51226456277
2811,175928.13732984196
2812,181234.3493592171
2813,134425.14898163802
2814,133908.0727934779
2815,91137.75543936202
2816,232715.68952946318
2817,154625.36799364374
2818,121169.480829712
2819,199835.95865736832
2820,121253.98755065398
2821,102644.4099400118
2822,207936.35925552086
2823,255348.54503797367
2824,150997.53771127504
2825,183741.18464715546
2826,114674.53881876217
2827,113710.03864010819
2828,228035.33282924537
2829,243144.6411539577
2830,221626.12364462484
2831,196989.58367206948
2832,224265.98676581448
2833,272428.5744824619
2834,211666.58417098667
2835,214106.9412042438
2836,201570.36154886498
2837,176676.00602381956
2838,128609.7667573914
2839,177507.8166192521
2840,197862.03608420468
2841,201978.6850596196
2842,227148.90483783744
2843,143375.39061238617
2844,183113.56324790418
2845,99722.11328832479
2846,209005.07126074284
2847,207131.64802086307
2848,236095.1641375958
2849,196982.30440169433
2850,289755.97928638174
2851,222648.7887273049
2852,245374.87366813445
2853,227639.59522202983
2854,154629.17491068575
2855,213176.24445497268
2856,196189.3019110905
2857,189592.4071243822
2858,209049.63590683532
2859,115109.33042546269
2860,123886.29927183199
2861,133584.891365923
2862,216277.28210915672
2863,146094.24255242222
2864,232024.77824749658
2865,141353.42952563055
2866,175352.0574202023
2867,59674.55721220549
2868,127825.26890559308
2869,91550.33832773194
2870,127037.8180272188
2871,103445.40163109358
2872,-522.4545521753607
2873,75568.03113390761
2874,123065.44333785865
2875,105694.00782613899
2876,182656.7697523001
2877,117737.84206725727
2878,142935.63463003584
2879,113283.15544211213
2880,77467.19894538727
2881,134371.7356835839
2882,146491.83469014545
2883,177457.40012067487
2884,214128.60176339676
2885,163330.59915553615
2886,213356.70460494468
2887,107232.62271019444
2888,135511.99809694546
2889,49452.658275332185
2890,53140.8870543394
2891,128074.53811182128
2892,49137.09557291132
2893,75407.245738948
2894,49004.031180809136
2895,272442.37446827046
2896,248149.59364266717
2897,190872.14017523895
2898,158308.89595792023
2899,216311.6823323681
2900,163149.43560653785
2901,223214.6600415071
2902,190001.79786853679
2903,301869.1904956568
2904,319041.5763524899
2905,39342.80441127182
2906,252437.903708491
2907,86461.10734479339
2908,111724.8072781642
2909,146015.65681686485
2910,59069.88542798371
2911,44841.737163992715
2912,153530.91510875337
2913,48687.92632483342
2914,52006.40962258424
2915,59547.423239424126
2916,54469.21255912888
2917,172820.78088698
2918,105545.25671615312
2919,251184.93879077816
